127.0.0.1 - - [14/Apr/2023:17:01:58 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:02:00 +0530] "GET /ORS_Project4/ HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:02:00 +0530] "GET /ORS_Project4/img/logo.png HTTP/1.1" 404 931
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:02:51 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:02:51 +0530] "GET /favicon.ico HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:02:53 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 3043
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:03:06 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:03:06 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:03:09 +0530] "GET /ORS_Project4/ctl/CollegeListCtl HTTP/1.1" 200 12032
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:11:16 +0530] "GET /ORS_Project4/ctl/CollegeCtl?id=4 HTTP/1.1" 200 5605
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:13:40 +0530] "GET /ORS_Project4/ctl/CollegeCtl?id=400 HTTP/1.1" 200 5458
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:16:57 +0530] "GET /ORS_Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 931
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:16:57 +0530] "GET /ORS_Project4/doc/module-search-index.zip HTTP/1.1" 404 931
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:16:57 +0530] "GET /ORS_Project4/doc/tag-search-index.zip HTTP/1.1" 404 931
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:16:57 +0530] "GET /ORS_Project4/doc/module-search-index.js HTTP/1.1" 404 931
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:16:57 +0530] "GET /ORS_Project4/doc/tag-search-index.js HTTP/1.1" 404 931
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:27:08 +0530] "GET /ORS_Project4/LoginCtl?operation=logout HTTP/1.1" 200 3066
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:27:28 +0530] "GET /ORS_Project4/ctl/CollegeListCtl HTTP/1.1" 200 3123
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:39:49 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:39:49 +0530] "GET /ORS_Project4/ctl/CollegeListCtl HTTP/1.1" 200 12032
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:39:59 +0530] "GET /ORS_Project4/ctl/TimeTableListCtl HTTP/1.1" 200 10070
0:0:0:0:0:0:0:1 - - [14/Apr/2023:17:39:59 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
