127.0.0.1 - - [08/May/2023:17:05:29 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [08/May/2023:18:19:17 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [08/May/2023:18:32:29 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 3043
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:16 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:16 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:22 +0530] "GET /ORS_Project4/ForgetPasswordCtl HTTP/1.1" 200 4501
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:31 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:31 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:38 +0530] "GET /ORS_Project4/ HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:40 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:43 +0530] "GET /ORS_Project4/LoginCtl?operation=logout HTTP/1.1" 200 3066
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:50 +0530] "GET /ORS_Project4/ HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:52 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:55 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 3043
0:0:0:0:0:0:0:1 - - [08/May/2023:18:33:57 +0530] "GET /ORS_Project4/ForgetPasswordCtl HTTP/1.1" 200 2450
0:0:0:0:0:0:0:1 - - [08/May/2023:18:36:28 +0530] "POST /ORS_Project4/ForgetPasswordCtl HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [08/May/2023:18:37:58 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 3043
